id,artist,name,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0ujdwunRzczB0zHOXF2grn,Ghostland Observatory,Codename: Rondo,23,0.0158,https://api.spotify.com/v1/audio-analysis/0ujdwunRzczB0zHOXF2grn,0.89,254427,0.601,0.22,1,0.0788,-7.485,1,0.103,129.976,4,https://api.spotify.com/v1/tracks/0ujdwunRzczB0zHOXF2grn,audio_features,spotify:track:0ujdwunRzczB0zHOXF2grn,0.145
583ZvznXqFXaQB1CSF9HbS,Ghostland Observatory,Heavy Heart,23,0.00585,https://api.spotify.com/v1/audio-analysis/583ZvznXqFXaQB1CSF9HbS,0.799,250347,0.713,0.0319,4,0.0395,-4.825,1,0.052,109.989,4,https://api.spotify.com/v1/tracks/583ZvznXqFXaQB1CSF9HbS,audio_features,spotify:track:583ZvznXqFXaQB1CSF9HbS,0.131
7dzUZec5MnWMyQnk5klnKR,MIKA,Grace Kelly,60,0.0194,https://api.spotify.com/v1/audio-analysis/7dzUZec5MnWMyQnk5klnKR,0.671,187733,0.82,0.0133,0,0.361,-5.796,1,0.048,122.361,4,https://api.spotify.com/v1/tracks/7dzUZec5MnWMyQnk5klnKR,audio_features,spotify:track:7dzUZec5MnWMyQnk5klnKR,0.685
1JAnC4VkVIbO7C6Vislnue,MIKA,Lollipop,52,0.0326,https://api.spotify.com/v1/audio-analysis/1JAnC4VkVIbO7C6Vislnue,0.711,183533,0.594,9.15e-06,1,0.114,-5.335,1,0.0658,96.001,4,https://api.spotify.com/v1/tracks/1JAnC4VkVIbO7C6Vislnue,audio_features,spotify:track:1JAnC4VkVIbO7C6Vislnue,0.857
1lKNFJDsQeHIcnEm6tf80z,MIKA,My Interpretation,34,0.0133,https://api.spotify.com/v1/audio-analysis/1lKNFJDsQeHIcnEm6tf80z,0.523,215093,0.728,2.36e-05,7,0.325,-6.353,1,0.0299,96.438,4,https://api.spotify.com/v1/tracks/1lKNFJDsQeHIcnEm6tf80z,audio_features,spotify:track:1lKNFJDsQeHIcnEm6tf80z,0.419
6Kp1uduYkMsBWXy7phlw5P,Pherowshuz,Set it up,4,0.363,https://api.spotify.com/v1/audio-analysis/6Kp1uduYkMsBWXy7phlw5P,0.55,211973,0.729,0.0,1,0.352,-5.379,1,0.267,79.746,4,https://api.spotify.com/v1/tracks/6Kp1uduYkMsBWXy7phlw5P,audio_features,spotify:track:6Kp1uduYkMsBWXy7phlw5P,0.508
0vlwbPjtAMKmdNPqrS6V9K,Pherowshuz,Mc Hammer Dem remixxx,4,0.0031,https://api.spotify.com/v1/audio-analysis/0vlwbPjtAMKmdNPqrS6V9K,0.614,201987,0.669,0.0,1,0.802,-6.228,1,0.208,89.978,4,https://api.spotify.com/v1/tracks/0vlwbPjtAMKmdNPqrS6V9K,audio_features,spotify:track:0vlwbPjtAMKmdNPqrS6V9K,0.186
6TQNMuL19OjrBz1KA7r0PD,Streetlordz Blade Icewood,Intro,6,0.11,https://api.spotify.com/v1/audio-analysis/6TQNMuL19OjrBz1KA7r0PD,0.551,51720,0.747,0.0,9,0.104,-7.204,1,0.162,174.173,4,https://api.spotify.com/v1/tracks/6TQNMuL19OjrBz1KA7r0PD,audio_features,spotify:track:6TQNMuL19OjrBz1KA7r0PD,0.796
5K3C3SSw52KeggDdxfgDLh,Broken Rose,The Untouchables,16,0.00685,https://api.spotify.com/v1/audio-analysis/5K3C3SSw52KeggDdxfgDLh,0.592,270838,0.951,0.681,4,0.387,-3.669,0,0.0385,124.031,4,https://api.spotify.com/v1/tracks/5K3C3SSw52KeggDdxfgDLh,audio_features,spotify:track:5K3C3SSw52KeggDdxfgDLh,0.756
6ZaNqlrT9YPqQARPBnK6gF,Ace Hood,King Of The Streets,20,0.00596,https://api.spotify.com/v1/audio-analysis/6ZaNqlrT9YPqQARPBnK6gF,0.619,195640,0.696,0.0,1,0.352,-4.588,1,0.112,79.902,4,https://api.spotify.com/v1/tracks/6ZaNqlrT9YPqQARPBnK6gF,audio_features,spotify:track:6ZaNqlrT9YPqQARPBnK6gF,0.198
64ergSkAd0DGdLnf3s2RwM,Ace Hood,Go N' Get It,39,0.00129,https://api.spotify.com/v1/audio-analysis/64ergSkAd0DGdLnf3s2RwM,0.721,236813,0.795,0.0,2,0.199,-4.349,1,0.0432,139.888,4,https://api.spotify.com/v1/tracks/64ergSkAd0DGdLnf3s2RwM,audio_features,spotify:track:64ergSkAd0DGdLnf3s2RwM,0.154
0qHKkhAfbJLXMh93XHlE69,Sweaty Machines,Blue Jeans and Bloody Tears,42,0.139,https://api.spotify.com/v1/audio-analysis/0qHKkhAfbJLXMh93XHlE69,0.648,190029,0.619,0.0,1,0.325,-6.387,0,0.0318,129.995,4,https://api.spotify.com/v1/tracks/0qHKkhAfbJLXMh93XHlE69,audio_features,spotify:track:0qHKkhAfbJLXMh93XHlE69,0.645
2PuhxxtETH9ZfAAJRhQBm9,TrippCityRoyal,This Side,6,0.0316,https://api.spotify.com/v1/audio-analysis/2PuhxxtETH9ZfAAJRhQBm9,0.817,195649,0.876,0.0,10,0.0514,-4.508,0,0.284,135.117,4,https://api.spotify.com/v1/tracks/2PuhxxtETH9ZfAAJRhQBm9,audio_features,spotify:track:2PuhxxtETH9ZfAAJRhQBm9,0.898
7xMV7uf7rzuxxyst8ctIkO,Kurt Hugo Schneider,Blood Sweat & Tears,33,0.273,https://api.spotify.com/v1/audio-analysis/7xMV7uf7rzuxxyst8ctIkO,0.632,190968,0.65,0.0,0,0.243,-7.551,0,0.162,93.035,4,https://api.spotify.com/v1/tracks/7xMV7uf7rzuxxyst8ctIkO,audio_features,spotify:track:7xMV7uf7rzuxxyst8ctIkO,0.58
23Mt3RVQh9jffz4eO9NWL6,PoloGang,Long Time Coming,4,0.173,https://api.spotify.com/v1/audio-analysis/23Mt3RVQh9jffz4eO9NWL6,0.589,229547,0.752,0.0,5,0.0773,-6.101,0,0.388,133.974,4,https://api.spotify.com/v1/tracks/23Mt3RVQh9jffz4eO9NWL6,audio_features,spotify:track:23Mt3RVQh9jffz4eO9NWL6,0.383
2c2ESPq8ozT7Wqe0swBfyY,Bio Killaz,Get It On,2,0.22,https://api.spotify.com/v1/audio-analysis/2c2ESPq8ozT7Wqe0swBfyY,0.585,232490,0.853,5.79e-06,11,0.157,-7.273,1,0.175,95.045,4,https://api.spotify.com/v1/tracks/2c2ESPq8ozT7Wqe0swBfyY,audio_features,spotify:track:2c2ESPq8ozT7Wqe0swBfyY,0.489
1jdAXuLOHvkoEkj1f9HRul,Towers Of London,Air Guitar,15,0.00183,https://api.spotify.com/v1/audio-analysis/1jdAXuLOHvkoEkj1f9HRul,0.493,157053,0.904,0.0,0,0.142,-3.597,1,0.0438,94.09,4,https://api.spotify.com/v1/tracks/1jdAXuLOHvkoEkj1f9HRul,audio_features,spotify:track:1jdAXuLOHvkoEkj1f9HRul,0.436
6Deg5aKOJ9Gf18M9Qn657M,Towers Of London,Kill the Pop Scene,12,0.000127,https://api.spotify.com/v1/audio-analysis/6Deg5aKOJ9Gf18M9Qn657M,0.458,202373,0.941,0.000287,2,0.08,-3.377,1,0.0623,78.009,4,https://api.spotify.com/v1/tracks/6Deg5aKOJ9Gf18M9Qn657M,audio_features,spotify:track:6Deg5aKOJ9Gf18M9Qn657M,0.39
6CgTF0xkpLtVZF3cCA6KVq,A.R.E. Weapons,These Tears,3,0.00742,https://api.spotify.com/v1/audio-analysis/6CgTF0xkpLtVZF3cCA6KVq,0.607,252387,0.734,2.39e-05,8,0.121,-6.74,1,0.0292,111.926,4,https://api.spotify.com/v1/tracks/6CgTF0xkpLtVZF3cCA6KVq,audio_features,spotify:track:6CgTF0xkpLtVZF3cCA6KVq,0.155
3iAWJFngu5PeNWHoO8eWqP,A.R.E. Weapons,Hardcase,0,0.0387,https://api.spotify.com/v1/audio-analysis/3iAWJFngu5PeNWHoO8eWqP,0.489,217520,0.653,0.0,2,0.321,-7.757,0,0.032,107.92,4,https://api.spotify.com/v1/tracks/3iAWJFngu5PeNWHoO8eWqP,audio_features,spotify:track:3iAWJFngu5PeNWHoO8eWqP,0.167
0iT5RjLU7HqudYqy1n46hz,A.R.E. Weapons,We Don't Care,1,0.0718,https://api.spotify.com/v1/audio-analysis/0iT5RjLU7HqudYqy1n46hz,0.363,60227,0.947,9.74e-05,5,0.393,-1.791,0,0.151,178.318,4,https://api.spotify.com/v1/tracks/0iT5RjLU7HqudYqy1n46hz,audio_features,spotify:track:0iT5RjLU7HqudYqy1n46hz,0.833
4Nb9LGZa3OG3K54Irp5kpt,A.R.E. Weapons,Jeffrey Lee,1,0.00149,https://api.spotify.com/v1/audio-analysis/4Nb9LGZa3OG3K54Irp5kpt,0.409,156320,0.931,0.0,2,0.365,-2.623,1,0.114,100.948,4,https://api.spotify.com/v1/tracks/4Nb9LGZa3OG3K54Irp5kpt,audio_features,spotify:track:4Nb9LGZa3OG3K54Irp5kpt,0.306
0xkAavzTqbaqeRz098C611,Peter Searcy,Furniture,1,0.0117,https://api.spotify.com/v1/audio-analysis/0xkAavzTqbaqeRz098C611,0.536,206133,0.941,0.0,9,0.148,-5.247,1,0.0545,156.953,4,https://api.spotify.com/v1/tracks/0xkAavzTqbaqeRz098C611,audio_features,spotify:track:0xkAavzTqbaqeRz098C611,0.662
591c97HwwksllLLhyQ0uAk,Peter Searcy,Losing Light Fast,5,0.000831,https://api.spotify.com/v1/audio-analysis/591c97HwwksllLLhyQ0uAk,0.444,179000,0.943,0.0,7,0.356,-4.177,1,0.0787,98.196,4,https://api.spotify.com/v1/tracks/591c97HwwksllLLhyQ0uAk,audio_features,spotify:track:591c97HwwksllLLhyQ0uAk,0.345
6wDYIeKySTLyLAfpoacwIG,Peter Searcy,Broken,2,0.198,https://api.spotify.com/v1/audio-analysis/6wDYIeKySTLyLAfpoacwIG,0.462,200027,0.687,0.0,7,0.296,-7.98,1,0.033,169.579,4,https://api.spotify.com/v1/tracks/6wDYIeKySTLyLAfpoacwIG,audio_features,spotify:track:6wDYIeKySTLyLAfpoacwIG,0.594
0lvv409MkLZpLPH4ZjoC84,CHROM,The Start of Something New,34,0.00537,https://api.spotify.com/v1/audio-analysis/0lvv409MkLZpLPH4ZjoC84,0.558,331427,0.963,0.00841,0,0.132,-5.418,0,0.0377,139.992,4,https://api.spotify.com/v1/tracks/0lvv409MkLZpLPH4ZjoC84,audio_features,spotify:track:0lvv409MkLZpLPH4ZjoC84,0.347
2VyVrZpFe77Cg0HWrvLx2C,Purelight,The Start of The Breakdown - Radio Edit,15,0.0223,https://api.spotify.com/v1/audio-analysis/2VyVrZpFe77Cg0HWrvLx2C,0.523,247801,0.932,0.279,6,0.323,-5.797,0,0.0518,131.05,4,https://api.spotify.com/v1/tracks/2VyVrZpFe77Cg0HWrvLx2C,audio_features,spotify:track:2VyVrZpFe77Cg0HWrvLx2C,0.0718
6uSSupG4TMu3vW8QgynAB6,A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga),67,0.0235,https://api.spotify.com/v1/audio-analysis/6uSSupG4TMu3vW8QgynAB6,0.736,192779,0.622,0.0,6,0.151,-4.653,0,0.133,191.971,4,https://api.spotify.com/v1/tracks/6uSSupG4TMu3vW8QgynAB6,audio_features,spotify:track:6uSSupG4TMu3vW8QgynAB6,0.506
4Uvjwj4KWFlyCULhR9zeTx,Ryan Stevenson,Eye of the Storm (feat. Gabe Real),60,0.196,https://api.spotify.com/v1/audio-analysis/4Uvjwj4KWFlyCULhR9zeTx,0.305,331613,0.726,0.0,9,0.464,-6.375,1,0.061,82.673,4,https://api.spotify.com/v1/tracks/4Uvjwj4KWFlyCULhR9zeTx,audio_features,spotify:track:4Uvjwj4KWFlyCULhR9zeTx,0.554
45vNhbjlX9ouXuKZAis59H,The Unlikely Candidates,Your Love Could Start a War,54,0.0233,https://api.spotify.com/v1/audio-analysis/45vNhbjlX9ouXuKZAis59H,0.505,214105,0.906,0.000992,4,0.353,-1.593,0,0.0733,120.063,4,https://api.spotify.com/v1/tracks/45vNhbjlX9ouXuKZAis59H,audio_features,spotify:track:45vNhbjlX9ouXuKZAis59H,0.485
50erkPhd6s2yr7DzphtVIZ,The Cherry Orchard,Everybody Knows,1,0.00283,https://api.spotify.com/v1/audio-analysis/50erkPhd6s2yr7DzphtVIZ,0.425,289453,0.652,0.0272,5,0.62,-8.142,1,0.0334,128.874,4,https://api.spotify.com/v1/tracks/50erkPhd6s2yr7DzphtVIZ,audio_features,spotify:track:50erkPhd6s2yr7DzphtVIZ,0.662
5Ju1CBojiXzbD667ByDtDV,David Lee Roth,Skyscraper,29,0.00709,https://api.spotify.com/v1/audio-analysis/5Ju1CBojiXzbD667ByDtDV,0.477,221000,0.85,0.00958,11,0.076,-8.41,0,0.127,153.623,4,https://api.spotify.com/v1/tracks/5Ju1CBojiXzbD667ByDtDV,audio_features,spotify:track:5Ju1CBojiXzbD667ByDtDV,0.269
28qSKwQZCN2lcMY1JUZ9Ao,David Lee Roth,She's My Machine - 2007 Remaster,22,0.0103,https://api.spotify.com/v1/audio-analysis/28qSKwQZCN2lcMY1JUZ9Ao,0.519,234440,0.881,0.00579,1,0.0723,-6.861,1,0.0766,98.697,4,https://api.spotify.com/v1/tracks/28qSKwQZCN2lcMY1JUZ9Ao,audio_features,spotify:track:28qSKwQZCN2lcMY1JUZ9Ao,0.444
0jlJxCi9hbELrlV81KY1sN,David Lee Roth,Everybody's Got the Monkey - 2007 Remaster,12,0.00389,https://api.spotify.com/v1/audio-analysis/0jlJxCi9hbELrlV81KY1sN,0.612,182733,0.841,2.63e-05,3,0.299,-5.828,0,0.0602,126.79,4,https://api.spotify.com/v1/tracks/0jlJxCi9hbELrlV81KY1sN,audio_features,spotify:track:0jlJxCi9hbELrlV81KY1sN,0.517
5yeRPZioHaRp86lPMwPw4s,KISS,Creatures Of The Night,45,0.00101,https://api.spotify.com/v1/audio-analysis/5yeRPZioHaRp86lPMwPw4s,0.55,243400,0.976,0.00985,7,0.131,-6.611,0,0.0905,121.622,4,https://api.spotify.com/v1/tracks/5yeRPZioHaRp86lPMwPw4s,audio_features,spotify:track:5yeRPZioHaRp86lPMwPw4s,0.0781
21nI6wQbMY297WLsZuig3Y,Bushman,Creatures Of The Night,35,0.00683,https://api.spotify.com/v1/audio-analysis/21nI6wQbMY297WLsZuig3Y,0.753,233587,0.58,0.0,11,0.0697,-6.038,0,0.0828,155.521,4,https://api.spotify.com/v1/tracks/21nI6wQbMY297WLsZuig3Y,audio_features,spotify:track:21nI6wQbMY297WLsZuig3Y,0.803
6LmBz3rCvCPGuAoyepoEZz,AFSHEEN,Creatures Of The Night,38,0.531,https://api.spotify.com/v1/audio-analysis/6LmBz3rCvCPGuAoyepoEZz,0.748,202335,0.673,0.711,6,0.172,-8.774,0,0.0357,114.952,4,https://api.spotify.com/v1/tracks/6LmBz3rCvCPGuAoyepoEZz,audio_features,spotify:track:6LmBz3rCvCPGuAoyepoEZz,0.314
10iS3w1EbVldTyxQyFfnRE,Janet Devlin,Creatures of the Night,19,0.102,https://api.spotify.com/v1/audio-analysis/10iS3w1EbVldTyxQyFfnRE,0.665,190627,0.667,0.0,8,0.063,-6.302,1,0.0235,105.048,4,https://api.spotify.com/v1/tracks/10iS3w1EbVldTyxQyFfnRE,audio_features,spotify:track:10iS3w1EbVldTyxQyFfnRE,0.73
5ovhVLRNsCCGRA6XXqYnh0,Coheed and Cambria,Queen Of The Dark,43,0.00798,https://api.spotify.com/v1/audio-analysis/5ovhVLRNsCCGRA6XXqYnh0,0.512,351467,0.874,0.000106,10,0.246,-6.182,0,0.0558,126.029,4,https://api.spotify.com/v1/tracks/5ovhVLRNsCCGRA6XXqYnh0,audio_features,spotify:track:5ovhVLRNsCCGRA6XXqYnh0,0.129
0I6qQ8ohEF8wyga1PEuSl6,The Red Krayola,Extremism,0,0.69,https://api.spotify.com/v1/audio-analysis/0I6qQ8ohEF8wyga1PEuSl6,0.898,140227,0.318,2.46e-06,2,0.128,-17.937,1,0.44,120.569,4,https://api.spotify.com/v1/tracks/0I6qQ8ohEF8wyga1PEuSl6,audio_features,spotify:track:0I6qQ8ohEF8wyga1PEuSl6,0.156
0GlTgSKHlbLlHVXYaF7fvY,The Red Krayola,Baby Jesus Frog,0,0.0172,https://api.spotify.com/v1/audio-analysis/0GlTgSKHlbLlHVXYaF7fvY,0.691,139240,0.19,0.221,4,0.262,-16.246,1,0.0617,92.208,3,https://api.spotify.com/v1/tracks/0GlTgSKHlbLlHVXYaF7fvY,audio_features,spotify:track:0GlTgSKHlbLlHVXYaF7fvY,0.464
6PVvVc19Tghv7d6XTVZynw,The Red Krayola,Blue Jeans,0,0.329,https://api.spotify.com/v1/audio-analysis/6PVvVc19Tghv7d6XTVZynw,0.578,68360,0.788,0.333,10,0.108,-14.442,0,0.0844,129.917,4,https://api.spotify.com/v1/tracks/6PVvVc19Tghv7d6XTVZynw,audio_features,spotify:track:6PVvVc19Tghv7d6XTVZynw,0.648
21ch7RUj8jxFv0VphBvLVl,Crimpshrine,Summertime,17,0.0011,https://api.spotify.com/v1/audio-analysis/21ch7RUj8jxFv0VphBvLVl,0.291,160493,0.978,0.248,1,0.0648,-3.113,1,0.102,99.876,4,https://api.spotify.com/v1/tracks/21ch7RUj8jxFv0VphBvLVl,audio_features,spotify:track:21ch7RUj8jxFv0VphBvLVl,0.628
3zgKIRVSvQ7THDCP9DTFBK,Crimpshrine,Fucked Up Kid,8,0.000285,https://api.spotify.com/v1/audio-analysis/3zgKIRVSvQ7THDCP9DTFBK,0.423,70747,0.953,0.00123,0,0.0412,-2.841,1,0.186,101.189,4,https://api.spotify.com/v1/tracks/3zgKIRVSvQ7THDCP9DTFBK,audio_features,spotify:track:3zgKIRVSvQ7THDCP9DTFBK,0.601
4qNdNbZ2qSAQhlSYJVYu6b,Greta Van Fleet,The Cold Wind,60,0.00538,https://api.spotify.com/v1/audio-analysis/4qNdNbZ2qSAQhlSYJVYu6b,0.506,196547,0.881,0.352,7,0.156,-3.926,1,0.0363,92.049,4,https://api.spotify.com/v1/tracks/4qNdNbZ2qSAQhlSYJVYu6b,audio_features,spotify:track:4qNdNbZ2qSAQhlSYJVYu6b,0.722
2ZMI0QNoqU9fQZFirR9WpK,Greta Van Fleet,When The Curtain Falls,66,0.0297,https://api.spotify.com/v1/audio-analysis/2ZMI0QNoqU9fQZFirR9WpK,0.535,222960,0.975,0.126,0,0.0482,-2.959,1,0.0647,96.004,4,https://api.spotify.com/v1/tracks/2ZMI0QNoqU9fQZFirR9WpK,audio_features,spotify:track:2ZMI0QNoqU9fQZFirR9WpK,0.689
7r6ubHsaieaig4kORmmsDy,Cast Of Camp Rock,We Rock - Original Version,47,0.00635,https://api.spotify.com/v1/audio-analysis/7r6ubHsaieaig4kORmmsDy,0.638,190933,0.953,0.0,8,0.12,-3.491,0,0.11,143.849,4,https://api.spotify.com/v1/tracks/7r6ubHsaieaig4kORmmsDy,audio_features,spotify:track:7r6ubHsaieaig4kORmmsDy,0.799
6agCtUyBWtnqpcGjaWCypY,N.A.S.A.,The People Tree,35,0.17,https://api.spotify.com/v1/audio-analysis/6agCtUyBWtnqpcGjaWCypY,0.755,254173,0.935,1.11e-06,1,0.939,-5.339,0,0.266,91.996,4,https://api.spotify.com/v1/tracks/6agCtUyBWtnqpcGjaWCypY,audio_features,spotify:track:6agCtUyBWtnqpcGjaWCypY,0.898
76i1p4rTyIVnwasIP8RXXH,N.A.S.A.,Money,21,0.03,https://api.spotify.com/v1/audio-analysis/76i1p4rTyIVnwasIP8RXXH,0.436,255853,0.87,4.97e-06,11,0.651,-4.386,0,0.231,102.947,4,https://api.spotify.com/v1/tracks/76i1p4rTyIVnwasIP8RXXH,audio_features,spotify:track:76i1p4rTyIVnwasIP8RXXH,0.769
3ovfD8LF6amhshFgmBWIVW,N.A.S.A.,N.A.S.A. Music,25,0.00553,https://api.spotify.com/v1/audio-analysis/3ovfD8LF6amhshFgmBWIVW,0.727,262373,0.851,0.00133,6,0.0545,-5.141,1,0.137,94.966,4,https://api.spotify.com/v1/tracks/3ovfD8LF6amhshFgmBWIVW,audio_features,spotify:track:3ovfD8LF6amhshFgmBWIVW,0.706
2C3Gjo4k42nkHMqWZSnWqM,Steely Dan,Two Against Nature,33,0.119,https://api.spotify.com/v1/audio-analysis/2C3Gjo4k42nkHMqWZSnWqM,0.699,377867,0.784,0.00239,1,0.0752,-7.955,1,0.0598,179.99,3,https://api.spotify.com/v1/tracks/2C3Gjo4k42nkHMqWZSnWqM,audio_features,spotify:track:2C3Gjo4k42nkHMqWZSnWqM,0.809
1xN6Ib6AOP6XLL4dzgGsh7,Steely Dan,Jack of Speed,46,0.345,https://api.spotify.com/v1/audio-analysis/1xN6Ib6AOP6XLL4dzgGsh7,0.899,377600,0.388,0.0259,6,0.0665,-9.037,0,0.0461,91.506,4,https://api.spotify.com/v1/tracks/1xN6Ib6AOP6XLL4dzgGsh7,audio_features,spotify:track:1xN6Ib6AOP6XLL4dzgGsh7,0.69
6pqsSDGg7akpAMXLSkRL00,Jack Stauber's Micropop,Peppermint,47,0.693,https://api.spotify.com/v1/audio-analysis/6pqsSDGg7akpAMXLSkRL00,0.625,33514,0.658,0.884,8,0.528,-12.202,1,0.0506,123.472,4,https://api.spotify.com/v1/tracks/6pqsSDGg7akpAMXLSkRL00,audio_features,spotify:track:6pqsSDGg7akpAMXLSkRL00,0.831
7oMVBM1xAwavu697KyBQUY,Jack Stauber's Micropop,Fighter,53,0.487,https://api.spotify.com/v1/audio-analysis/7oMVBM1xAwavu697KyBQUY,0.625,244811,0.418,0.00408,9,0.105,-10.619,0,0.0607,139.002,4,https://api.spotify.com/v1/tracks/7oMVBM1xAwavu697KyBQUY,audio_features,spotify:track:7oMVBM1xAwavu697KyBQUY,0.295
29JOtyhGMv2gfikATHJlCF,Pepper,Warning (feat. Stick Figure),45,0.0192,https://api.spotify.com/v1/audio-analysis/29JOtyhGMv2gfikATHJlCF,0.801,232160,0.527,0.118,1,0.131,-7.191,0,0.118,76.022,4,https://api.spotify.com/v1/tracks/29JOtyhGMv2gfikATHJlCF,audio_features,spotify:track:29JOtyhGMv2gfikATHJlCF,0.52
6wKhmDj3Ci3Qlj1D3ezjmR,Owl City,Peppermint Winter,40,0.236,https://api.spotify.com/v1/audio-analysis/6wKhmDj3Ci3Qlj1D3ezjmR,0.499,240560,0.802,0.0,0,0.104,-4.81,1,0.0354,77.005,3,https://api.spotify.com/v1/tracks/6wKhmDj3Ci3Qlj1D3ezjmR,audio_features,spotify:track:6wKhmDj3Ci3Qlj1D3ezjmR,0.145
0NoNOvioWLFq7L0VYPcLuj,Salt-N-Pepa,Groove Me,33,0.00464,https://api.spotify.com/v1/audio-analysis/0NoNOvioWLFq7L0VYPcLuj,0.926,263107,0.481,0.0,4,0.135,-11.728,0,0.291,98.108,4,https://api.spotify.com/v1/tracks/0NoNOvioWLFq7L0VYPcLuj,audio_features,spotify:track:0NoNOvioWLFq7L0VYPcLuj,0.604
08EabdvPIHC4KBW7LfynPP,Salt-N-Pepa,No One Does It Better,27,0.198,https://api.spotify.com/v1/audio-analysis/08EabdvPIHC4KBW7LfynPP,0.874,234227,0.507,0.0,6,0.0552,-10.076,0,0.173,103.067,4,https://api.spotify.com/v1/tracks/08EabdvPIHC4KBW7LfynPP,audio_features,spotify:track:08EabdvPIHC4KBW7LfynPP,0.706
6sT9MWlJManry3EQwf4V80,Salt-N-Pepa,Push It,67,0.00658,https://api.spotify.com/v1/audio-analysis/6sT9MWlJManry3EQwf4V80,0.913,272133,0.596,0.00349,11,0.078,-12.477,0,0.0707,127.215,4,https://api.spotify.com/v1/tracks/6sT9MWlJManry3EQwf4V80,audio_features,spotify:track:6sT9MWlJManry3EQwf4V80,0.973
2NkMunnW2bo8Lg4Todu4Ua,Pepper Coyote,Kitty,27,0.298,https://api.spotify.com/v1/audio-analysis/2NkMunnW2bo8Lg4Todu4Ua,0.568,186880,0.7,0.0,2,0.661,-8.875,1,0.0766,156.224,4,https://api.spotify.com/v1/tracks/2NkMunnW2bo8Lg4Todu4Ua,audio_features,spotify:track:2NkMunnW2bo8Lg4Todu4Ua,0.854
70QB7MrVnUyx8GvP2cpzON,Pepper Coyote,Give It,24,0.198,https://api.spotify.com/v1/audio-analysis/70QB7MrVnUyx8GvP2cpzON,0.678,156613,0.618,1.49e-05,4,0.369,-10.482,0,0.0486,107.949,4,https://api.spotify.com/v1/tracks/70QB7MrVnUyx8GvP2cpzON,audio_features,spotify:track:70QB7MrVnUyx8GvP2cpzON,0.676
0Vtb7kdbXt7nc59RPe3KaG,Chify Jay,Everywhere Stew (Pepper Stew),35,0.352,https://api.spotify.com/v1/audio-analysis/0Vtb7kdbXt7nc59RPe3KaG,0.872,183864,0.572,3.42e-05,1,0.0754,-4.905,0,0.384,110.062,4,https://api.spotify.com/v1/tracks/0Vtb7kdbXt7nc59RPe3KaG,audio_features,spotify:track:0Vtb7kdbXt7nc59RPe3KaG,0.924
1cFlTgDFZ8JhYSxSQgejs4,Pepper,Unsafe Bridge,20,0.133,https://api.spotify.com/v1/audio-analysis/1cFlTgDFZ8JhYSxSQgejs4,0.533,179573,0.622,0.00107,1,0.0855,-12.47,1,0.103,92.115,4,https://api.spotify.com/v1/tracks/1cFlTgDFZ8JhYSxSQgejs4,audio_features,spotify:track:1cFlTgDFZ8JhYSxSQgejs4,0.391
58HDErXYVockjUnQiMU0dI,Pepper,Deep Country,17,0.00617,https://api.spotify.com/v1/audio-analysis/58HDErXYVockjUnQiMU0dI,0.575,236733,0.887,0.0,2,0.11,-5.26,1,0.0523,86.974,4,https://api.spotify.com/v1/tracks/58HDErXYVockjUnQiMU0dI,audio_features,spotify:track:58HDErXYVockjUnQiMU0dI,0.721
66LDbCnpj7x6u9dSfrm28P,Peppermint Heaven,Lessons in Love,22,0.00771,https://api.spotify.com/v1/audio-analysis/66LDbCnpj7x6u9dSfrm28P,0.621,246366,0.961,0.0,7,0.297,-3.613,1,0.126,115.032,4,https://api.spotify.com/v1/tracks/66LDbCnpj7x6u9dSfrm28P,audio_features,spotify:track:66LDbCnpj7x6u9dSfrm28P,0.296
0Yvwo9fENGoa60k3ClwzQf,Machine Gun Kelly,Alpha Omega,64,0.0884,https://api.spotify.com/v1/audio-analysis/0Yvwo9fENGoa60k3ClwzQf,0.783,212560,0.729,0.0,6,0.237,-6.398,0,0.204,124.103,4,https://api.spotify.com/v1/tracks/0Yvwo9fENGoa60k3ClwzQf,audio_features,spotify:track:0Yvwo9fENGoa60k3ClwzQf,0.233
6rNnAwFIlAYaxqz4iKLabS,Periphery,Alpha,42,2.04e-05,https://api.spotify.com/v1/audio-analysis/6rNnAwFIlAYaxqz4iKLabS,0.398,330748,0.971,4.31e-05,9,0.229,-4.526,1,0.213,82.516,4,https://api.spotify.com/v1/tracks/6rNnAwFIlAYaxqz4iKLabS,audio_features,spotify:track:6rNnAwFIlAYaxqz4iKLabS,0.251
0wCmtRD0hJ3eLhjyLuSjGp,Lud Foe,Alphabet,44,0.0897,https://api.spotify.com/v1/audio-analysis/0wCmtRD0hJ3eLhjyLuSjGp,0.705,126913,0.611,0.0,5,0.092,-6.963,0,0.317,167.908,4,https://api.spotify.com/v1/tracks/0wCmtRD0hJ3eLhjyLuSjGp,audio_features,spotify:track:0wCmtRD0hJ3eLhjyLuSjGp,0.222
